generation,timestamp,duration_seconds,fitness_best,fitness_avg,fitness_worst,fitness_std,best_distance_ever,current_max_time,population_size,mutation_rate,mutation_strength,elite_size
161,2026-08-05 12:38:25,10.015672,6859.860842590332,2379.3699642260553,-103.53832244873047,2010.454851940072,6859.860842590332,2000,128,0.1,0.2,4
162,2026-08-05 12:38:35,10.435922,6859.860842590332,2366.285960561271,-130.2243709564209,1934.267482565648,6859.860842590332,2000,128,0.1,0.2,4
163,2026-08-05 12:38:46,10.862528,6859.860842590332,2371.3000749292623,-131.66112899780273,1934.3561465022055,6859.860842590332,2000,128,0.1,0.2,4
164,2026-08-05 12:38:59,12.305604,6859.860842590332,2779.4114105218446,-163.99531364440918,1925.5146327952257,6859.860842590332,2000,128,0.1,0.2,4
165,2026-08-05 12:39:10,11.29375,6859.860842590332,2671.2068677378898,-88.15808296203613,2021.7419184684807,6859.860842590332,2000,128,0.1,0.2,4
166,2026-08-05 12:39:21,11.08523,6859.860842590332,2562.8818663836128,-188.92812728881836,2019.2039761980475,6859.860842590332,2000,128,0.1,0.2,4
167,2026-08-05 12:39:33,11.604925,6859.860842590332,2700.1341080480033,-97.53765106201172,1932.1710004929705,6859.860842590332,2000,128,0.1,0.2,4
168,2026-08-05 12:39:42,9.745508,6859.860842590332,2224.279091952444,-459.0295076370239,1914.3844977059105,6859.860842590332,2000,128,0.1,0.2,4
169,2026-08-05 12:39:53,10.37121,6859.860842590332,2333.888913822504,-65.51065444946289,1943.648131467529,6859.860842590332,2000,128,0.1,0.2,4
170,2026-08-05 12:40:02,9.85144,6859.860842590332,2208.5087751190194,-156.2751293182373,1940.6983363478378,6859.860842590332,2000,128,0.1,0.2,4
171,2026-08-05 12:40:12,9.575079,6859.860842590332,2136.4478944124257,-221.17314338684082,2002.1860073553173,6859.860842590332,2000,128,0.1,0.2,4
172,2026-08-05 12:40:23,10.554487,6859.860842590332,2319.5793501879252,-184.11736488342285,1865.7643745522225,6859.860842590332,2000,128,0.1,0.2,4
173,2026-08-05 12:40:33,10.758847,6859.860842590332,2318.0613867018183,-212.1933937072754,2117.3340635830423,6859.860842590332,2000,128,0.1,0.2,4
174,2026-08-05 12:40:43,10.033603,6859.860842590332,2035.0111459627929,-219.0884828567505,1967.289791649401,6859.860842590332,2000,128,0.1,0.2,4
175,2026-08-05 12:40:53,10.048893,6859.860842590332,2178.674639359161,-255.67569732666016,1888.3123899751977,6859.860842590332,2000,128,0.1,0.2,4
